(index)->(Latitude,Longitude,Country(Text),State(Text),Region(Text),Time,rate,Population)
Latitude[ unit="degrees" ],Longitude[ unit="degrees" ],Country(Text),State(Text),Region(Text),Population[],Time[ fmt="yyyy-MM-dd" ],rate[ missing="-9999.9" ]
Latitude=9.40094
Longitude=12.5657
Country=nigeria
State=Adamawa
Region=Gombi
Population=159541.0
2009-03-01,9.61
2009-03-08,1.2
2009-03-15,6.61
2009-03-22,9.01
2009-03-29,3.6
2009-04-05,1.2
2009-04-12,10.21
2009-04-19,3.0
2009-04-26,0.6
Latitude=10.314
Longitude=11.53603
Country=nigeria
State=Gombe
Region=Yamaltu Deba
Population=280544.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,0.71
2009-02-15,4.63
2009-02-22,12.12
2009-03-01,37.78
2009-03-08,44.56
2009-03-15,50.62
2009-03-22,75.21
2009-03-29,83.77
2009-04-05,95.89
2009-04-12,51.33
2009-04-19,30.3
2009-04-26,13.9
Latitude=12.38122
Longitude=9.95554
Country=nigeria
State=Jigawa
Region=Auyo
Population=143821.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,6.26
2009-02-08,2.09
2009-02-15,10.43
2009-02-22,0.7
2009-03-01,20.86
