StationID,WaterbodyName,Type,Latitude,Longitude,AU_ID
HANSONZLHT01,Pierre Creek,Chemistry,43.6312,-97.7669,SD-JA-R-PIERRE_01
HANSONZLHT02,null,Chemistry,43.6591,-97.7438,null
HANSONZLHT03,null,Chemistry,43.7311,-97.7119,null
HAYESZZHL01,Hayes Lake,Chemistry,44.3665,-101.0111,SD-BA-L-HAYES_01
HAYESZZHL02,Hayes Lake,Chemistry,44.3627,-101.0117,SD-BA-L-HAYES_01
HAYESZZHLT01,null,Chemistry,44.3936,-101.0305,null
HAYESZZHLT02,null,Chemistry,44.3899,-100.9986,null
HAYESZZHO01,null,Chemistry,44.362,-101.0104,null
JONEROSJL01,Jones Lake,Chemistry,44.4753,-98.9444,SD-JA-L-JONES_01
JONEROSJL02,Jones Lake,Chemistry,44.4697,-98.9455,SD-JA-L-JONES_01
JONEROSJL03,Jones Lake,Chemistry,44.4685,-98.9519,SD-JA-L-JONES_01
JONEROSJLO01,null,Chemistry,44.4775,-98.946,null
JONEROSJLT02,null,Chemistry,44.4142,-98.9732,null
JONEROSJLT03,null,Chemistry,44.4142,-98.9814,null
JONEROSJLT04,null,Chemistry,44.4573,-98.9467,null
JONEROSJLT05,null,Chemistry,44.4574,-98.9595,null
JONEROSJLT06,null,Chemistry,44.4141,-98.9546,null
JONEROSRL01,null,Chemistry,44.3121,-98.7679,SD-JA-L-ROSEHILL_01
JONEROSRL02,null,Chemistry,44.3131,-98.7756,SD-JA-L-ROSEHILL_01
JONEROSRLO01,null,Chemistry,44.313,-98.7681,null
JONEROSRLT02,null,Chemistry,44.2545,-98.805,null
JONEROSRLT03,null,Chemistry,44.2833,-98.815,null
JONEROSRLT04,null,Chemistry,44.289,-98.8236,null
JONEROSRLT05,null,Chemistry,44.3123,-98.7867,null
JONEROSRLT06,null,Chemistry,44.2544,-98.8374,null
MEDICINBRD01,Brakke Dam,Chemistry,43.8936,-99.9543,SD-MI-L-BRAKKE_01
MEDICINBRD02,Brakke Dam,Chemistry,43.8892,-99.9498,SD-MI-L-BRAKKE_01
MEDICINBRO10,null,Chemistry,43.895,-99.9539,null
MEDICINFD01,Fate Dam,Chemistry,43.9445,-100.009,SD-MI-L-FATE_01
MEDICINFD02,Fate Dam,Chemistry,43.9383,-100.0064,SD-MI-L-FATE_01
MEDICINFDO08,null,Chemistry,43.9374,-100.0036,null
MEDICINLB01,Byre Lake,Chemistry,43.9278,-99.835,SD-MI-L-BYRE_01
MEDICINMCLB015,null,Chemistry,43.9268,-99.8317,null
MEDICINMCT01,Medicine Creek,Chemistry,43.9341,-100.2684,SD-MI-R-MEDICINE_01
MEDICINMCT011,null,Chemistry,43.8763,-99.9484,null
MEDICINMCT012,null,Chemistry,43.8764,-99.9379,null
MEDICINMCT013,Medicine Creek,Chemistry,43.9003,-99.8656,SD-MI-R-MEDICINE_01
MEDICINMCT014,null,Chemistry,43.9401,-99.8655,null
MEDICINMCT01A,null,Chemistry,43.937,-100.2862,null
MEDICINMCT02,Medicine Creek,Chemistry,43.9243,-100.186,SD-MI-R-MEDICINE_01
MEDICINMCT03,null,Chemistry,43.9698,-100.1864,null
MEDICINMCT04,null,Chemistry,43.9485,-100.0956,null
MEDICINMCT05,null,Chemistry,44.0065,-100.0794,null
MEDICINMCT06,null,Chemistry,43.9654,-100.0458,null
MEDICINMCT07,null,Chemistry,43.9245,-100.0658,null
MEDICINMCT09,Medicine Creek,Chemistry,43.9038,-100.0057,SD-MI-R-MEDICINE_01
MOCCASNMC01,Moccasin Creek,Chemistry,45.5023,-98.4304,SD-JA-R-MOCCASIN_01
MOCCASNMC02,Moccasin Creek,Chemistry,45.4272,-98.4778,SD-JA-R-MOCCASIN_02
MOCCASNMC02A,Moccasin Creek,Chemistry,45.4446,-98.4753,SD-JA-R-MOCCASIN_01
MOCCASNMC03,Moccasin Creek,Chemistry,45.3803,-98.4953,SD-JA-R-MOCCASIN_02
MOCCASNMC04,Moccasin Creek,Chemistry,45.2986,-98.4953,SD-JA-R-MOCCASIN_02
MOCCASNMC05,Moccasin Creek,Chemistry,45.3576,-98.3977,SD-JA-R-MOCCASIN_02
MOCCASNMC06,Moccasin Creek,Chemistry,45.3719,-98.3295,SD-JA-R-MOCCASIN_02
MOCCASNMC07,Foot Creek,Chemistry,45.4226,-98.4952,SD-JA-R-FOOT_01_USGS
NORDALBLAL01,Lake Albert,Chemistry,44.5471,-97.1581,SD-BS-L-ALBERT_01
NORDALBLAL02,Lake Albert,Chemistry,44.5301,-97.1457,SD-BS-L-ALBERT_01
NORDALBLAO,null,Chemistry,44.5629,-97.128,null
NORDALBLAT01,null,Chemistry,44.5142,-97.1398,null
NORDALBLNL01,Lake Norden,Chemistry,44.5978,-97.2006,SD-BS-L-NORDEN_01
NORDALBLNL02,Lake Norden,Chemistry,44.5925,-97.1955,SD-BS-L-NORDEN_01
NORDALBLNO,null,Chemistry,44.5879,-97.1877,null
NORDALBLNT01,null,Chemistry,44.5913,-97.2897,null
NORDALBLNT02,null,Chemistry,44.5868,-97.2586,null
NORDALBLNT03,null,Chemistry,44.5874,-97.2191,null
NORDALBLNT04,null,Chemistry,44.6155,-97.1954,null
NORDALBSJO,null,Chemistry,44.5606,-97.1647,null
SCENTRLGL01,Geddes Lake,Chemistry,43.189,-98.7121,SD-MI-L-GEDDES_01
SCENTRLGLCOMP,Geddes Lake,Chemistry,43.1919,-98.7138,SD-MI-L-GEDDES_01
SCENTRLGLO01,null,Chemistry,43.1869,-98.7131,null
SCENTRLGLT02,null,Chemistry,43.1999,-98.687,null
SCENTRLGLT03,null,Chemistry,43.1968,-98.7071,null
SCENTRLGLT04,null,Chemistry,43.257,-98.675,null
SCENTRLGLT05,null,Chemistry,43.2942,-98.6864,null
WAGGONEWL01,Waggoner Lake,Chemistry,44.0786,-101.6532,SD-BA-L-WAGGONER_01
WAGGONEWL02,Waggoner Lake,Chemistry,44.0758,-101.6497,SD-BA-L-WAGGONER_01
WAGGONEWLO01,null,Chemistry,44.074,-101.6511,null
WAGGONEWTS01,null,Chemistry,44.1115,-101.6816,null
WAGGONEWTS02,null,Chemistry,44.1828,-101.7332,null
WHITELAWL01,White Lake,Chemistry,45.8599,-97.6151,SD-RD-L-WHITE_01
WHITELAWL02,White Lake,Chemistry,45.8553,-97.621,SD-RD-L-WHITE_01
WHITELAWL03,White Lake,Chemistry,45.8512,-97.6186,SD-RD-L-WHITE_01
WHITELAWLO01,White Lake,Chemistry,45.8563,-97.6225,SD-RD-L-WHITE_01
WHITELAWLT02,null,Chemistry,45.834,-97.6123,null
WHITELAWLT03,null,Chemistry,45.834,-97.6008,null
WHITELAWLT04,null,Chemistry,45.8478,-97.6054,null
WHITELAWLT05,null,Chemistry,45.8496,-97.6054,null
WHITELAWLT06,null,Chemistry,45.8596,-97.6053,null
WHITELAWLT07N,null,Chemistry,45.8669,-97.5845,null
WHITELAWLT07S,null,Chemistry,45.8659,-97.5845,null
WHITELAWLT08,null,Chemistry,45.8487,-97.5224,null
WHITELAWLT09,null,Chemistry,45.8338,-97.5398,null
WHITELAWLT10,null,Chemistry,45.9354,-97.684,null
WHITELAWLTJJ,null,Chemistry,45.864,-97.6051,null
GRANDRZCROOKED,Crooked Creek,Chemistry,45.9075,-103.3769,SD-GR-R-CROOKED_01
GRANDRZBULL,Bull Creek,Chemistry,45.7428,-103.4274,SD-GR-R-BULL_01
GRANDRZJONES,null,Chemistry,45.6874,-103.4838,null
GRANDRZHORSE,null,Chemistry,45.6758,-103.1694,null
GRANDRZTEETER,null,Chemistry,45.9453,-103.0639,null
GRANDRZBIGNASTY,null,Chemistry,45.6972,-102.8786,null
GRANDRZLODGEPOL,null,Chemistry,45.7317,-102.3733,null
GRANDRZBUTCHER,null,Chemistry,45.6306,-102.3379,null
GRANDRZCLARKSFK,null,Chemistry,45.5573,-103.3624,null
GRANDRZSRO05,Grand River,Chemistry,45.7602,-102.1766,SD-GR-R-GRAND_01
GRANDRZNFG02,"Grand River, North Fork",Chemistry,45.8021,-102.3622,SD-GR-R-GRAND_N_FORK_01
GRANDRZSFG08,"Grand River, South Fork",Chemistry,45.6097,-102.4565,SD-GR-R-GRAND_S_FORK_02
GRANDRZSFG07,"Grand River, South Fork",Chemistry,45.6489,-102.643,SD-GR-R-GRAND_S_FORK_02
GRANDRZNFG03,"Grand River, North Fork",Chemistry,45.8837,-102.6523,SD-GR-R-GRAND_N_FORK_01
GRANDRZNFG01,null,Chemistry,45.9437,-102.9601,null
GRANDRZSFG06,"Grand River, South Fork",Chemistry,45.6398,-102.9973,SD-GR-R-GRAND_S_FORK_01
GRANDRZSFG04,"Grand River, South Fork",Chemistry,45.5774,-103.5458,SD-GR-R-GRAND_S_FORK_01
NORDALBLAT04,null,Chemistry,44.499613,-97.181302,null
NORDALBLAT02,null,Chemistry,44.485211,-97.143313,null
NORDALBLAT03,null,Chemistry,44.4791,-97.1466,null
NORDALBLNT05,null,Chemistry,44.656058,-97.208856,null
MOCCASNMCMUDROS,Moccasin Creek,Chemistry,45.4707,-98.4538,SD-JA-R-MOCCASIN_01
MOCCASNMCMUDMIL,Moccasin Creek,Chemistry,45.4655,-98.4583,SD-JA-R-MOCCASIN_01
MOCCASNMCMUD8TH,Moccasin Creek,Chemistry,45.4568,-98.4697,SD-JA-R-MOCCASIN_01
MOCCASNMCMUDWLK,Moccasin Creek,Chemistry,45.4521,-98.4724,SD-JA-R-MOCCASIN_01
MOCCASNMCMUDMLG,Moccasin Creek,Chemistry,45.4424,-98.4767,SD-JA-R-MOCCASIN_02
MARSHALSBUFT01,null,Chemistry,45.6163,-97.3215,null
MARSHALSBUFT02,null,Chemistry,45.602,-97.3193,null
MARSHALSBUFT03,null,Chemistry,45.5929,-97.2681,null
MARSHALSBUFT04,null,Chemistry,45.6124,-97.2475,null
MARSHALSBUFT05,null,Chemistry,45.6347,-97.2607,null
MARSHALSBUFT06,South Buffalo Lake,Chemistry,45.6251,-97.2884,SD-JA-L-SOUTH_BUFFALO_01
MARSHALNBUFT01,null,Chemistry,45.6379,-97.2797,null
MARSHALNBUFT02,null,Chemistry,45.6456,-97.3034,null
MARSHALSREDT01,null,Chemistry,45.6719,-97.3053,null
MARSHALSREDT02,null,Chemistry,45.6848,-97.3219,null
MARSHALNIMILT01,null,Chemistry,45.7619,-97.4557,null
MARSHALNIMILT02,null,Chemistry,45.7726,-97.4606,null
MARSHALNIMILT03,null,Chemistry,45.7756,-97.463,null
MARSHALNIMILL01,Nine Mile Lake,Chemistry,45.765,-97.4643,SD-JA-L-NINE_MILE_01
MARSHALNIMILL02,Nine Mile Lake,Chemistry,45.7706,-97.4661,SD-JA-L-NINE_MILE_01
MARSHALSREDL01,South Red Iron Lake,Chemistry,45.6808,-97.3227,SD-JA-L-S_RED_IRON_01
MARSHALSREDL02,South Red Iron Lake,Chemistry,45.6738,-97.3184,SD-JA-L-S_RED_IRON_01
MARSHALSREDL03,South Red Iron Lake,Chemistry,45.6654,-97.3143,SD-JA-L-S_RED_IRON_01
MARSHALNBUFL01,North Buffalo Lake,Chemistry,45.6328,-97.2895,SD-JA-L-N_BUFFALO_01
MARSHALSBUFL01,South Buffalo Lake,Chemistry,45.6271,-97.2679,SD-JA-L-SOUTH_BUFFALO_01
MARSHALSBUFL02,South Buffalo Lake,Chemistry,45.6133,-97.2919,SD-JA-L-SOUTH_BUFFALO_01
MARSHALSBUFL03,South Buffalo Lake,Chemistry,45.6105,-97.3094,SD-JA-L-SOUTH_BUFFALO_01
BRNMPZZPOWELL,null,Chemistry,44.2765,-100.5405,null
BRNMPZZASH,null,Chemistry,44.3035,-100.4871,null
BRNMPZZWWATERN,null,Chemistry,43.895825,-102.141419,null
BRNMPZZWWATERS,null,Chemistry,43.892747,-102.129972,null
NORDALBSJL01,Lake St. John,Chemistry,44.565,-97.1878,SD-BS-L-ST_JOHN_01
NORDALBSJT03,null,Chemistry,44.549,-97.209,null
NORDALBSJT02,null,Chemistry,44.566034,-97.209178,null
NORDALBSJT01,null,Chemistry,44.579447,-97.182934,null
SWLAZZZ3502A,Lake Gardner,Chemistry,45.611,-103.6154,SD-GR-L-GARDNER_01
SWLAZZZ3502B,Lake Gardner,Chemistry,45.6066,-103.6096,SD-GR-L-GARDNER_01
SWLAZZZ3502C,Lake Gardner,Chemistry,45.6041,-103.613,SD-GR-L-GARDNER_01
SWLAZZZ3502,Lake Gardner,Chemistry,45.6066,-103.6096,SD-GR-L-GARDNER_01
SWLAZZZ5709A,Twin Lakes,Chemistry,44.7887,-98.5452,SD-JA-L-TWIN_02
SWLAZZZ5709,Twin Lakes,Chemistry,44.7865,-98.5344,SD-JA-L-TWIN_02
SWLAZZZ5709B,Twin Lakes,Chemistry,44.7865,-98.5344,SD-JA-L-TWIN_02
SWLAZZZ5709C,Twin Lakes,Chemistry,44.7788,-98.5255,SD-JA-L-TWIN_02
SWLAZZZ9608A,Goldsmith Lake,Chemistry,44.3499,-96.9605,SD-BS-L-Goldsmith_01
SWLAZZZ9608B,Goldsmith Lake,Chemistry,44.3457,-96.9572,SD-BS-L-Goldsmith_01
SWLAZZZ9608C,Goldsmith Lake,Chemistry,44.3407,-96.9573,SD-BS-L-Goldsmith_01
SWLAZZZ2411A,Little Moreau No. 1,Chemistry,45.3486,-101.0942,SD-MU-L-LITTLE_MOREAU_NO1_01
SWLAZZZ2411B,Little Moreau No. 1,Chemistry,45.3477,-101.0921,SD-MU-L-LITTLE_MOREAU_NO1_01
SWLAZZZ2411C,Little Moreau No. 1,Chemistry,45.3468,-101.0904,SD-MU-L-LITTLE_MOREAU_NO1_01
SWLAZZZ2411,Little Moreau No. 1,Chemistry,45.3481,-101.0924,SD-MU-L-LITTLE_MOREAU_NO1_01
SWLAZZZ9608,Goldsmith Lake,Chemistry,44.3461,-96.9587,SD-BS-L-Goldsmith_01
SWLAZZZ2402B,null,Chemistry,45.415291,-100.972876,null
SWLAZZZ2402,null,Chemistry,45.415296,-100.972884,null
SWLAZZZ2402A,null,Chemistry,45.415415,-100.973195,null
SWLAZZZ2402C,null,Chemistry,45.415123,-100.972563,null
SCENTRLAL01,null,Chemistry,43.46291,-99.110688,SD-MI-L-ACADEMY_01
SCENTRLALT04,null,Chemistry,43.499515,-99.142166,null
SCENTRLALT03,null,Chemistry,43.49954,-99.120861,null
SCENTRLALT02,null,Chemistry,43.468232,-99.123971,null
SCENTRLCL02,Corsica Lake,Chemistry,43.415586,-98.292108,SD-MI-L-CORSICA_01
SCENTRLCL01,Corsica Lake,Chemistry,43.412249,-98.295709,SD-MI-L-CORSICA_01
SCENTRLCLO01,null,Chemistry,43.407357,-98.297395,null
SCENTRLCLT02,null,Chemistry,43.427881,-98.290222,null
SCENTRLCLT03,null,Chemistry,43.456503,-98.297543,null
SCENTRLCLT04,null,Chemistry,43.470793,-98.372595,null
SCENTRLCLT05,null,Chemistry,43.463863,-98.39082,null
SCENTRLDL01,Dante Lake,Chemistry,43.068533,-98.175661,SD-MI-L-DANTE_01
SCENTRLDLT02,null,Chemistry,43.074667,-98.167362,null
SCENTRLPLT06,null,Chemistry,43.666365,-98.79436,null
SCENTRLPLT04,null,Chemistry,43.466013,-98.766109,null
SCENTRLPLT03,Platte Lake,Chemistry,43.444631,-98.805959,SD-MI-R-PLATTE_01_USGS
SCENTRLPLT02,Platte Lake,Chemistry,43.398399,-98.89013,SD-MI-R-PLATTE_01_USGS
SCENTRLPLO01,Platte Lake,Chemistry,43.383738,-98.890006,SD-MI-R-PLATTE_01_USGS
SCENTRLPL01,Platte Lake,Chemistry,43.385585,-98.894024,SD-MI-L-PLATTE_01
SCENTRLPL02,Platte Lake,Chemistry,43.390349,-98.893297,SD-MI-L-PLATTE_01
SCENTRLLA01,Lake Andes,Chemistry,43.158738,-98.499856,SD-MI-L-ANDES_01
SCENTRLLA02,Lake Andes,Chemistry,43.191692,-98.429118,SD-MI-L-ANDES_01
SCENTRLLA03,Lake Andes,Chemistry,43.221984,-98.410988,SD-MI-L-ANDES_01
SCENTRLLAO01,null,Chemistry,43.150693,-98.527013,null
SCENTRLLAT06,null,Chemistry,43.256516,-98.40263,null
SCENTRLLAT05,null,Chemistry,43.25647,-98.433206,null
SCENTRLLAT08,null,Chemistry,43.153379,-98.496358,null
SCENTRLLAT09,null,Chemistry,43.15471,-98.481292,null
SCENTRLLAT07,null,Chemistry,43.166588,-98.525999,null
SCENTRLLAT02,null,Chemistry,43.190303,-98.46642,null
SCENTRLLAT04,null,Chemistry,43.211932,-98.446571,null
SCENTRLLAT03,null,Chemistry,43.198642,-98.481906,null
WAGGONEPOND,null,Chemistry,44.075441,-101.653822,null
SCENTRLDLO01,null,Chemistry,43.066004,-98.179592,null
SCENTRLPLT05,null,Chemistry,43.614425,-98.78024,
SCENTRLALO01,null,Chemistry,43.460672,-99.109671,null
OKOBOJOTS01,null,Chemistry,44.640375,-100.426031,null
OKOBOJOTS02,null,Chemistry,44.642779,-100.395574,null
OKOBOJOTS03,null,Chemistry,44.708686,-100.197992,null
OKOBOJOS01,Sully Lake,Chemistry,44.712223,-100.192191,SD-MI-L-SULLY_01
OKOBOJOS02,Sully Lake,Chemistry,44.716908,-100.188172,SD-MI-L-SULLY_01
OKOBOJOTS04,null,Chemistry,44.751238,-100.152619,null
OKOBOJOC01,Cottonwood Lake,Chemistry,44.832876,-99.911872,SD-MI-L-COTTONWOOD_01
OKOBOJOC02,Cottonwood Lake,Chemistry,44.838672,-99.900817,SD-MI-L-COTTONWOOD_01
OKOBOJOTS06,null,Chemistry,44.812436,-99.938984,null
OKOBOJOTS05,null,Chemistry,44.845171,-99.894675,null
OKOBOJOTS07,null,Chemistry,44.875444,-99.878341,null
MEDICINLB02,Byre Lake,Chemistry,43.929707,-99.840938,SD-MI-L-BYRE_01
MEDICINMCV1,Medicine Creek,Chemistry,43.903852,-100.006163,SD-MI-R-MEDICINE_01
MEDICINMCV2,Medicine Creek,Chemistry,43.903979,-100.005417,SD-MI-R-MEDICINE_01
UPSNAKERST01,null,Chemistry,45.563719,-99.046704,null
UPSNAKERST02,null,Chemistry,45.56149,-99.049039,null
UPSNAKERST03,null,Chemistry,45.559192,-99.049071,null
UPSNAKERSO04,null,Chemistry,45.555779,-99.033327,null
UPSNAKERSL01,Rosette Lake,Chemistry,45.556877,-99.034905,SD-JA-L-ROSETTE_01
UPSNAKEBIO01,null,Chemistry,45.212624,-98.655158,null
UPSNAKEBML01,Bierman Dam,Chemistry,45.211234,-98.654526,SD-JA-L-BIERMAN_01
FREEMANL01,Freeman Lake,Chemistry,43.889173,-101.15075,SD-BA-L-FREEMAN_01
FREEMANL10,Freeman Lake,Chemistry,43.889698,-101.149718,SD-BA-L-FREEMAN_01
FREEMANT04,null,Chemistry,43.874176,-101.151953,null
FREEMANT04A,null,Chemistry,43.869411,-101.149477,null
FREEMANT04C,null,Chemistry,43.870044,-101.151311,null
FREEMANT04D,null,Chemistry,43.867798,-101.151658,null
FREEMANT04B,null,Chemistry,43.865381,-101.147381,null
FREEMANT04H,null,Chemistry,43.87195,-101.150282,null
FREEMANT04F,null,Chemistry,43.872381,-101.153368,null
FREEMANT04E,null,Chemistry,43.872567,-101.152833,null
FREEMANT03,null,Chemistry,43.877237,-101.150028,null
FREEMANT03B,null,Chemistry,43.880804,-101.152566,null
FREEMANT03A,null,Chemistry,43.880935,-101.143693,null
FREEMANT12,null,Chemistry,43.882494,-101.134774,null
FREEMANT13,null,Chemistry,43.883455,-101.132787,null
FREEMANT11,null,Chemistry,43.883402,-101.135663,null
FREEMANL0C,Freeman Lake,Chemistry,43.88984,-101.149705,SD-BA-L-FREEMAN_01
FREEMANT07A,null,Chemistry,43.880177,-101.140464,null
FREEMANT07B,null,Chemistry,43.881597,-101.137701,null
FREEMANT07,null,Chemistry,43.881118,-101.137716,null
FREEMANT07C,null,Chemistry,43.882323,-101.13708,null
FREEMANT06A,null,Chemistry,43.878304,-101.134317,null
FREEMANT06,null,Chemistry,43.880064,-101.139037,null
FREEMANT06D,null,Chemistry,43.879624,-101.138164,null
FREEMANT06E,null,Chemistry,43.880965,-101.13024,null
FREEMANT06B,null,Chemistry,43.88015,-101.129402,null
FREEMANT06G,null,Chemistry,43.879503,-101.129622,null
FREEMANT06F,null,Chemistry,43.881413,-101.121249,null
FREEMANT06C,null,Chemistry,43.881177,-101.121968,null
FREEMANT05A,null,Chemistry,43.877979,-101.141032,null
FREEMANT05B,null,Chemistry,43.873996,-101.135748,null
FREEMANT05C,null,Chemistry,43.871326,-101.130931,null
FREEMANT05D,null,Chemistry,43.86767,-101.122523,null
FREEMANT15,null,Chemistry,44.036198,-101.665334,null
FREEMANT16,South Fork Bad River,Chemistry,44.033806,-101.667216,SD-BA-R-S_FORK_BAD_01_USGS
FREEMANT05,null,Chemistry,43.878727,-101.141811,null
WYLIE02,Wylie Lake,Chemistry,45.488607,-98.513601,SD-JA-L-WYLIE_01
WYLIE01,Wylie Lake,Chemistry,45.489557,-98.514746,SD-JA-L-WYLIE_01
SPRNG92SL01,Sheridan Lake,Chemistry,43.975164,-103.470522,SD-CH-L-SHERIDAN_01
SPRNG92SL02,Sheridan Lake,Chemistry,43.972941,-103.457045,SD-CH-L-SHERIDAN_01
SPRNG92ML01,null,Chemistry,43.939501,-103.537046,null
SPRNG92SGT01,null,Chemistry,43.89005,-103.589707,
SPRNG92SCT08,Spring Creek,Chemistry,43.863491,-103.626853,SD-CH-R-SPRING_01
SPRNG92SCT07,Spring Creek,Chemistry,43.896173,-103.591593,SD-CH-R-SPRING_01
SPRNG92SCT06,Spring Creek,Chemistry,43.925651,-103.576886,SD-CH-R-SPRING_01
SPRNG92SCT01A,Spring Creek,Chemistry,43.940257,-103.518771,SD-CH-R-SPRING_01
SPRNG92LSCT01,Spring Creek,Chemistry,43.975248,-103.448323,SD-CH-R-SPRING_02
SPRNG92LSCT02,Spring Creek,Chemistry,43.979078,-103.447585,SD-CH-R-SPRING_02
SPRNG92LSCT03,Spring Creek,Chemistry,43.981461,-103.441189,SD-CH-R-SPRING_02
SPRNG92LSCT04,Spring Creek,Chemistry,43.988789,-103.405468,SD-CH-R-SPRING_02
SPRNG92PCT01,null,Chemistry,43.936316,-103.510151,null
SPRNG92PCT02,null,Chemistry,43.896933,-103.537683,null
SPRNG92UKT01,null,Chemistry,43.96444,-103.459312,null
SPRNG92HCT01,null,Chemistry,43.984384,-103.486684,null
UPRAPIDT01,Castle Creek,Chemistry,44.073423,-103.749395,SD-CH-R-CASTLE_01
UPRAPIDT02,Castle Creek,Chemistry,44.074277,-103.748618,SD-CH-R-CASTLE_01
UPRAPIDT03,Castle Creek,Chemistry,44.074159,-103.748027,SD-CH-R-CASTLE_01
UPRAPIDT04,North Fork Rapid Creek,Chemistry,44.13143,-103.736288,SD-CH-R-RAPID_N_FORK_01
UPRAPIDT05,North Fork Rapid Creek,Chemistry,44.177919,-103.755812,SD-CH-R-RAPID_N_FORK_01
UPRAPIDT06,North Fork Rapid Creek,Chemistry,44.192002,-103.761535,SD-CH-R-RAPID_N_FORK_01
UPRAPIDT07,North Fork Rapid Creek,Chemistry,44.207774,-103.770622,SD-CH-R-RAPID_N_FORK_01
UPCHEYECR3,Cheyenne River,Chemistry,43.305413,-103.56261,SD-CH-R-CHEYENNE_02B
UPCHEYEHC2,Hat Creek,Chemistry,43.240321,-103.588306,SD-CH-R-HAT_01_USGS
UPCHEYEHC1,Hat Creek,Chemistry,43.021315,-103.668763,SD-CH-R-HAT_01_USGS
UPCHEYEHH1,Horsehead Creek,Chemistry,43.270223,-103.346882,SD-CH-R-HORSEHEAD_01_USGS
UPCHEYECR4,null,Chemistry,43.343834,-103.437989,null
UPCHEYECR2,Cheyenne River,Chemistry,43.30563,-103.820954,SD-CH-R-CHEYENNE_02
UPCHEYECC1,null,Chemistry,43.273242,-103.837762,null
UPCHEYEPS1,null,Chemistry,43.45917,-103.998167,null
UPCHEYEBC1,Beaver Creek,Chemistry,43.449219,-104.015733,SD-CH-R-BEAVER_01
UPCHEYECR1,Cheyenne River,Chemistry,43.433842,-104.035642,SD-CH-R-CHEYENNE_01
UPCHEYECA1,null,Chemistry,43.313477,-103.565361,SD-CH-R-CASCADE_01
UPCHEYEAR1,Angostura Reservoir,Chemistry,43.336033,-103.439791,SD-CH-L-ANGOSTURA_01
UPCHEYEAR2,Angostura Reservoir,Chemistry,43.335492,-103.422131,SD-CH-L-ANGOSTURA_01
UPCHEYEAR3,Angostura Reservoir,Chemistry,43.319135,-103.42486,SD-CH-L-ANGOSTURA_01
UPCHEYEAR4,Angostura Reservoir,Chemistry,43.300065,-103.426932,SD-CH-L-ANGOSTURA_01
UPCHEYEAR5,Angostura Reservoir,Chemistry,43.295496,-103.441177,SD-CH-L-ANGOSTURA_01
BEARBUTCC3,null,Chemistry,44.468039,-103.350281,null
BEARBUTBB2,null,Chemistry,44.469752,-103.347638,null
BEARBUTSC2,null,Chemistry,44.480267,-103.28312,null
BEARBUTSC2,null,Chemistry,44.480267,-103.28312,null
BEARBUTBB4,null,Chemistry,44.51242,-103.154019,null
RICHMONEB,Richmond Lake,Chemistry,45.547931,-98.620421,SD-JA-L-RICHMOND_01
RICHMONEA,Richmond Lake,Chemistry,45.537161,-98.618569,SD-JA-L-RICHMOND_01
RICHMON012,Richmond Lake,Chemistry,45.556549,-98.615195,SD-JA-L-RICHMOND_01
RICHMON013,null,Chemistry,45.557175,-98.617258,null
RICHMON011,Richmond Lake,Chemistry,45.537022,-98.618394,SD-JA-L-RICHMOND_01
RICHMONRL02,Richmond Lake,Chemistry,45.538545,-98.632994,SD-JA-L-RICHMOND_01
RICHMONRL01,Richmond Lake,Chemistry,45.56007,-98.610275,SD-JA-L-RICHMOND_01
RICHMONRL03,Richmond Lake,Chemistry,45.534332,-98.598287,SD-JA-L-RICHMOND_01
RICHMONRLT04,Foot Creek,Chemistry,45.535424,-98.590689,SD-JA-R-FOOT_01_USGS
RICHMONRLT07,null,Chemistry,45.555771,-98.660143,null
RICHMONRLT06,null,Chemistry,45.561972,-98.639595,
RICHMONRLT09,null,Chemistry,45.613567,-98.683718,
RICHMONRLT010,null,Chemistry,45.675609,-98.848369,
RICHMONRLT05,null,Chemistry,45.63425,-98.613958,null
RICHMONRLT08,null,Chemistry,45.536584,-98.660136,null
SPRNG92NCT01,null,Chemistry,43.935753,-103.567792,null
SPRNG92SCT05,Spring Creek,Chemistry,43.932432,-103.563469,SD-CH-R-SPRING_01
SPRNG92SCT04,Spring Creek,Chemistry,43.937845,-103.560608,SD-CH-R-SPRING_01
SPRNG92SCT03,Spring Creek,Chemistry,43.940639,-103.544466,SD-CH-R-SPRING_01
SPRNG92SCT02,Spring Creek,Chemistry,43.940383,-103.535366,SD-CH-R-SPRING_01
SPRNG92SCT01,Spring Creek,Chemistry,43.963549,-103.486075,SD-CH-R-SPRING_01
WALLZZZWL06,null,Chemistry,43.532467,-96.969971,null
WALLZZZWL07,Wall Lake,Chemistry,43.535756,-96.960203,SD-BS-L-WALL_01
WALLZZZWL08,Wall Lake,Chemistry,43.531615,-96.956791,SD-BS-L-WALL_01
TRAVERSET01,null,Chemistry,45.659638,-96.834015,null
TRAVERSEO01,null,Chemistry,45.769353,-96.638882,null
REDFIELDL01,Lake Redfield,Chemistry,44.874331,-98.528366,SD-JA-L-REDFIELD_01
REDFIELDT03,null,Chemistry,44.88014,-98.53934,null
REDFIELDL02,Lake Redfield,Chemistry,44.879614,-98.545006,SD-JA-L-REDFIELD_01
PUNISHEDL03,Punished Woman Lake,Chemistry,45.111939,-96.927605,SD-MN-L-PUNISHED_WOMAN_01
PUNISHEDL02,Punished Woman Lake,Chemistry,45.112309,-96.936821,SD-MN-L-PUNISHED_WOMAN_01
